Ensembl Gene ID	Ensembl Transcript ID
ENSMUSG00000084405	ENSMUST00000121437
ENSMUSG00000082010	ENSMUST00000118079
ENSMUSG00000082237	ENSMUST00000121530
ENSMUSG00000080713	ENSMUST00000121136
ENSMUSG00000083855	ENSMUST00000119617
ENSMUSG00000082882	ENSMUST00000121619
ENSMUSG00000081073	ENSMUST00000118699
ENSMUSG00000082885	ENSMUST00000117982
ENSMUSG00000081948	ENSMUST00000120598
ENSMUSG00000081836	ENSMUST00000120518
ENSMUSG00000080784	ENSMUST00000117613
ENSMUSG00000082581	ENSMUST00000117238
ENSMUSG00000083039	ENSMUST00000120706
ENSMUSG00000084295	ENSMUST00000117898
ENSMUSG00000081643	ENSMUST00000120413
ENSMUSG00000084336	ENSMUST00000118957
ENSMUSG00000082574	ENSMUST00000117787
ENSMUSG00000080223	ENSMUST00000116469
ENSMUSG00000083066	ENSMUST00000120763
ENSMUSG00000080809	ENSMUST00000117141
ENSMUSG00000082391	ENSMUST00000118332
ENSMUSG00000082980	ENSMUST00000120681
ENSMUSG00000080873	ENSMUST00000117928
ENSMUSG00000080977	ENSMUST00000118431
ENSMUSG00000082108	ENSMUST00000118208
ENSMUSG00000081248	ENSMUST00000120422
ENSMUSG00000081834	ENSMUST00000117149
ENSMUSG00000083832	ENSMUST00000117988
ENSMUSG00000082457	ENSMUST00000122236
ENSMUSG00000083951	ENSMUST00000122371
ENSMUSG00000081730	ENSMUST00000119099
ENSMUSG00000080817	ENSMUST00000120280
ENSMUSG00000080860	ENSMUST00000119963
ENSMUSG00000082373	ENSMUST00000120486
ENSMUSG00000082700	ENSMUST00000121350
ENSMUSG00000081353	ENSMUST00000119441
ENSMUSG00000083009	ENSMUST00000121653
ENSMUSG00000081476	ENSMUST00000117207
ENSMUSG00000083204	ENSMUST00000120767
ENSMUSG00000080739	ENSMUST00000118815
ENSMUSG00000083422	ENSMUST00000118350
ENSMUSG00000083739	ENSMUST00000119812
ENSMUSG00000081757	ENSMUST00000118285
ENSMUSG00000083846	ENSMUST00000121792
ENSMUSG00000083797	ENSMUST00000119934
ENSMUSG00000082327	ENSMUST00000120750
ENSMUSG00000082820	ENSMUST00000117547
ENSMUSG00000081015	ENSMUST00000121386
ENSMUSG00000080802	ENSMUST00000119552
ENSMUSG00000083265	ENSMUST00000117621
ENSMUSG00000082862	ENSMUST00000117822
ENSMUSG00000084313	ENSMUST00000117921
ENSMUSG00000082259	ENSMUST00000121353
ENSMUSG00000084209	ENSMUST00000117800
ENSMUSG00000082435	ENSMUST00000120998
ENSMUSG00000081682	ENSMUST00000118061
ENSMUSG00000082972	ENSMUST00000118584
ENSMUSG00000082328	ENSMUST00000119411
ENSMUSG00000081774	ENSMUST00000118901
ENSMUSG00000083306	ENSMUST00000122411
ENSMUSG00000084385	ENSMUST00000119208
ENSMUSG00000081687	ENSMUST00000118456
ENSMUSG00000081348	ENSMUST00000117986
ENSMUSG00000081010	ENSMUST00000118421
ENSMUSG00000083495	ENSMUST00000120614
ENSMUSG00000081275	ENSMUST00000120162
ENSMUSG00000082845	ENSMUST00000118308
ENSMUSG00000083643	ENSMUST00000118451
ENSMUSG00000081721	ENSMUST00000120886
ENSMUSG00000084416	ENSMUST00000120360
ENSMUSG00000081447	ENSMUST00000117214
ENSMUSG00000082379	ENSMUST00000118103
ENSMUSG00000082276	ENSMUST00000117569
ENSMUSG00000080745	ENSMUST00000120084
ENSMUSG00000083856	ENSMUST00000117876
ENSMUSG00000082934	ENSMUST00000119009
ENSMUSG00000083487	ENSMUST00000119148
ENSMUSG00000081701	ENSMUST00000117578
ENSMUSG00000080859	ENSMUST00000119438
ENSMUSG00000081417	ENSMUST00000119252
ENSMUSG00000083425	ENSMUST00000120558
ENSMUSG00000083506	ENSMUST00000122388
ENSMUSG00000081258	ENSMUST00000119006
ENSMUSG00000084164	ENSMUST00000120168
ENSMUSG00000081966	ENSMUST00000119402
ENSMUSG00000082066	ENSMUST00000121901
ENSMUSG00000083181	ENSMUST00000120945
ENSMUSG00000083590	ENSMUST00000117368
ENSMUSG00000082113	ENSMUST00000119314
ENSMUSG00000083347	ENSMUST00000121126
ENSMUSG00000083697	ENSMUST00000118202
ENSMUSG00000083424	ENSMUST00000121779
ENSMUSG00000082385	ENSMUST00000121752
ENSMUSG00000084167	ENSMUST00000119899
ENSMUSG00000081746	ENSMUST00000117315
ENSMUSG00000083915	ENSMUST00000120873
ENSMUSG00000082512	ENSMUST00000121000
ENSMUSG00000083320	ENSMUST00000121859
ENSMUSG00000084094	ENSMUST00000119282
ENSMUSG00000082565	ENSMUST00000120125
ENSMUSG00000084268	ENSMUST00000121345
ENSMUSG00000082094	ENSMUST00000118137
ENSMUSG00000082883	ENSMUST00000120021
ENSMUSG00000082774	ENSMUST00000117848
ENSMUSG00000080699	ENSMUST00000117697
ENSMUSG00000081035	ENSMUST00000119566
ENSMUSG00000082091	ENSMUST00000119505
ENSMUSG00000084134	ENSMUST00000118569
ENSMUSG00000083059	ENSMUST00000121395
ENSMUSG00000081069	ENSMUST00000120326
ENSMUSG00000081037	ENSMUST00000117553
ENSMUSG00000081623	ENSMUST00000119367
ENSMUSG00000082430	ENSMUST00000118702
ENSMUSG00000083242	ENSMUST00000118881
ENSMUSG00000081541	ENSMUST00000121023
ENSMUSG00000083289	ENSMUST00000118496
ENSMUSG00000084391	ENSMUST00000120404
ENSMUSG00000082997	ENSMUST00000119253
ENSMUSG00000084222	ENSMUST00000121371
ENSMUSG00000081787	ENSMUST00000120190
ENSMUSG00000083965	ENSMUST00000122360
ENSMUSG00000081842	ENSMUST00000118467
ENSMUSG00000084028	ENSMUST00000118018
ENSMUSG00000080747	ENSMUST00000119095
ENSMUSG00000082057	ENSMUST00000118992
ENSMUSG00000081413	ENSMUST00000121613
ENSMUSG00000081572	ENSMUST00000122061
ENSMUSG00000084015	ENSMUST00000119835
ENSMUSG00000082769	ENSMUST00000121857
ENSMUSG00000082369	ENSMUST00000119645
ENSMUSG00000082029	ENSMUST00000119459
ENSMUSG00000081416	ENSMUST00000121637
ENSMUSG00000081056	ENSMUST00000120952
ENSMUSG00000081105	ENSMUST00000117384
ENSMUSG00000082212	ENSMUST00000121328
ENSMUSG00000081313	ENSMUST00000119778
ENSMUSG00000082651	ENSMUST00000118847
ENSMUSG00000084140	ENSMUST00000118670
ENSMUSG00000081967	ENSMUST00000121934
ENSMUSG00000084407	ENSMUST00000119042
ENSMUSG00000081264	ENSMUST00000117683
ENSMUSG00000084244	ENSMUST00000118165
ENSMUSG00000082473	ENSMUST00000119302
ENSMUSG00000082670	ENSMUST00000117052
ENSMUSG00000079966	ENSMUST00000116082
ENSMUSG00000081040	ENSMUST00000117447
ENSMUSG00000083645	ENSMUST00000117152
ENSMUSG00000081219	ENSMUST00000121525
ENSMUSG00000082050	ENSMUST00000120883
ENSMUSG00000084372	ENSMUST00000119363
ENSMUSG00000083795	ENSMUST00000117740
ENSMUSG00000084332	ENSMUST00000122454
ENSMUSG00000081894	ENSMUST00000122023
ENSMUSG00000083648	ENSMUST00000121178
ENSMUSG00000084006	ENSMUST00000118939
ENSMUSG00000082671	ENSMUST00000122132
ENSMUSG00000082350	ENSMUST00000120483
ENSMUSG00000080789	ENSMUST00000118288
ENSMUSG00000082339	ENSMUST00000117434
ENSMUSG00000082274	ENSMUST00000120625
ENSMUSG00000082097	ENSMUST00000118705
ENSMUSG00000081888	ENSMUST00000122326
ENSMUSG00000084328	ENSMUST00000119389
ENSMUSG00000083589	ENSMUST00000117151
ENSMUSG00000081387	ENSMUST00000121103
ENSMUSG00000083483	ENSMUST00000117531
ENSMUSG00000082985	ENSMUST00000120139
ENSMUSG00000082298	ENSMUST00000120631
ENSMUSG00000080989	ENSMUST00000121864
ENSMUSG00000083953	ENSMUST00000121009
ENSMUSG00000082044	ENSMUST00000121967
ENSMUSG00000081652	ENSMUST00000119763
ENSMUSG00000083671	ENSMUST00000117272
ENSMUSG00000081422	ENSMUST00000119484
ENSMUSG00000083469	ENSMUST00000121700
ENSMUSG00000081229	ENSMUST00000119759
ENSMUSG00000082990	ENSMUST00000121434
ENSMUSG00000081445	ENSMUST00000121008
ENSMUSG00000084089	ENSMUST00000117769
ENSMUSG00000081662	ENSMUST00000119295
ENSMUSG00000084393	ENSMUST00000121502
ENSMUSG00000082940	ENSMUST00000119075
ENSMUSG00000083689	ENSMUST00000117717
ENSMUSG00000081243	ENSMUST00000120576
ENSMUSG00000083879	ENSMUST00000121500
ENSMUSG00000082399	ENSMUST00000118248
ENSMUSG00000082647	ENSMUST00000117198
ENSMUSG00000081310	ENSMUST00000120744
ENSMUSG00000082849	ENSMUST00000121662
ENSMUSG00000082466	ENSMUST00000117747
ENSMUSG00000082331	ENSMUST00000119919
ENSMUSG00000081009	ENSMUST00000120848
ENSMUSG00000082526	ENSMUST00000119340
ENSMUSG00000082285	ENSMUST00000120815
ENSMUSG00000081799	ENSMUST00000117817
ENSMUSG00000084207	ENSMUST00000120773
ENSMUSG00000081446	ENSMUST00000122272
ENSMUSG00000080006	ENSMUST00000116122
ENSMUSG00000083110	ENSMUST00000117344
ENSMUSG00000080867	ENSMUST00000120188
ENSMUSG00000081731	ENSMUST00000121776
ENSMUSG00000083274	ENSMUST00000117884
ENSMUSG00000082412	ENSMUST00000119675
ENSMUSG00000081125	ENSMUST00000122220
ENSMUSG00000083215	ENSMUST00000119377
ENSMUSG00000082903	ENSMUST00000117873
ENSMUSG00000083047	ENSMUST00000118582
ENSMUSG00000083787	ENSMUST00000119735
ENSMUSG00000080895	ENSMUST00000121589
ENSMUSG00000082987	ENSMUST00000120038
ENSMUSG00000081293	ENSMUST00000117846
ENSMUSG00000080711	ENSMUST00000122397
ENSMUSG00000082480	ENSMUST00000118911
ENSMUSG00000082436	ENSMUST00000122145
ENSMUSG00000081450	ENSMUST00000119409
ENSMUSG00000082313	ENSMUST00000121277
ENSMUSG00000083674	ENSMUST00000119058
ENSMUSG00000081201	ENSMUST00000121569
ENSMUSG00000084306	ENSMUST00000117385
ENSMUSG00000082858	ENSMUST00000119843
ENSMUSG00000084178	ENSMUST00000121742
ENSMUSG00000081722	ENSMUST00000119964
ENSMUSG00000083014	ENSMUST00000120221
ENSMUSG00000081479	ENSMUST00000122417
ENSMUSG00000080870	ENSMUST00000119851
ENSMUSG00000082158	ENSMUST00000117733
ENSMUSG00000081971	ENSMUST00000119242
ENSMUSG00000084371	ENSMUST00000121399
ENSMUSG00000083126	ENSMUST00000118814
ENSMUSG00000080844	ENSMUST00000117774
ENSMUSG00000081741	ENSMUST00000119382
ENSMUSG00000083750	ENSMUST00000122234
ENSMUSG00000082911	ENSMUST00000119511
ENSMUSG00000081580	ENSMUST00000122436
ENSMUSG00000081314	ENSMUST00000117188
ENSMUSG00000081470	ENSMUST00000119636
ENSMUSG00000081494	ENSMUST00000118417
ENSMUSG00000083055	ENSMUST00000119999
ENSMUSG00000084320	ENSMUST00000120921
ENSMUSG00000083077	ENSMUST00000122345
ENSMUSG00000083964	ENSMUST00000122076
ENSMUSG00000082740	ENSMUST00000117906
ENSMUSG00000083325	ENSMUST00000121441
ENSMUSG00000081092	ENSMUST00000119514
ENSMUSG00000082341	ENSMUST00000121686
ENSMUSG00000084264	ENSMUST00000117833
ENSMUSG00000082193	ENSMUST00000121367
ENSMUSG00000082375	ENSMUST00000120236
ENSMUSG00000083391	ENSMUST00000122433
ENSMUSG00000082809	ENSMUST00000122404
ENSMUSG00000081777	ENSMUST00000119832
ENSMUSG00000083088	ENSMUST00000119923
ENSMUSG00000081087	ENSMUST00000117430
ENSMUSG00000081434	ENSMUST00000121456
ENSMUSG00000083230	ENSMUST00000118409
ENSMUSG00000082689	ENSMUST00000121538
ENSMUSG00000084035	ENSMUST00000117342
ENSMUSG00000082318	ENSMUST00000121985
ENSMUSG00000082283	ENSMUST00000119815
ENSMUSG00000082079	ENSMUST00000119996
ENSMUSG00000083097	ENSMUST00000118786
ENSMUSG00000081013	ENSMUST00000119537
ENSMUSG00000083732	ENSMUST00000117480
ENSMUSG00000082064	ENSMUST00000119057
ENSMUSG00000083975	ENSMUST00000120578
ENSMUSG00000082745	ENSMUST00000120142
ENSMUSG00000082493	ENSMUST00000118495
ENSMUSG00000082596	ENSMUST00000119431
ENSMUSG00000080237	ENSMUST00000116491
ENSMUSG00000083341	ENSMUST00000120227
ENSMUSG00000082059	ENSMUST00000118933
ENSMUSG00000083244	ENSMUST00000117745
ENSMUSG00000081002	ENSMUST00000120353
ENSMUSG00000082528	ENSMUST00000120832
ENSMUSG00000081751	ENSMUST00000122133
ENSMUSG00000082321	ENSMUST00000122112
ENSMUSG00000084017	ENSMUST00000119897
ENSMUSG00000082801	ENSMUST00000117690
ENSMUSG00000082012	ENSMUST00000121823
ENSMUSG00000083498	ENSMUST00000118255
ENSMUSG00000082196	ENSMUST00000120090
ENSMUSG00000080880	ENSMUST00000117381
ENSMUSG00000083831	ENSMUST00000117790
ENSMUSG00000081616	ENSMUST00000120950
ENSMUSG00000082163	ENSMUST00000117941
ENSMUSG00000084113	ENSMUST00000121195
ENSMUSG00000081740	ENSMUST00000117142
ENSMUSG00000082329	ENSMUST00000121060
ENSMUSG00000080945	ENSMUST00000121302
ENSMUSG00000084317	ENSMUST00000117185
ENSMUSG00000083168	ENSMUST00000117627
ENSMUSG00000083715	ENSMUST00000120121
ENSMUSG00000081800	ENSMUST00000122256
ENSMUSG00000083913	ENSMUST00000120414
ENSMUSG00000083451	ENSMUST00000119101
ENSMUSG00000081215	ENSMUST00000121319
ENSMUSG00000083329	ENSMUST00000118114
ENSMUSG00000081854	ENSMUST00000118983
ENSMUSG00000082603	ENSMUST00000118688
ENSMUSG00000081099	ENSMUST00000121506
ENSMUSG00000081151	ENSMUST00000120427
ENSMUSG00000083374	ENSMUST00000119175
ENSMUSG00000082296	ENSMUST00000121144
ENSMUSG00000083567	ENSMUST00000118946
ENSMUSG00000082514	ENSMUST00000122376
ENSMUSG00000080962	ENSMUST00000117318
ENSMUSG00000082747	ENSMUST00000117856
ENSMUSG00000083740	ENSMUST00000121070
ENSMUSG00000082471	ENSMUST00000121059
ENSMUSG00000081758	ENSMUST00000118200
ENSMUSG00000083264	ENSMUST00000119909
ENSMUSG00000082924	ENSMUST00000117749
ENSMUSG00000081123	ENSMUST00000119751
ENSMUSG00000082665	ENSMUST00000118868
ENSMUSG00000081946	ENSMUST00000121305
ENSMUSG00000083436	ENSMUST00000121824
ENSMUSG00000083661	ENSMUST00000118980
ENSMUSG00000082687	ENSMUST00000120814
ENSMUSG00000081511	ENSMUST00000118482
ENSMUSG00000083342	ENSMUST00000122080
ENSMUSG00000082239	ENSMUST00000119539
ENSMUSG00000084013	ENSMUST00000118388
ENSMUSG00000084067	ENSMUST00000120455
ENSMUSG00000080955	ENSMUST00000117955
ENSMUSG00000083793	ENSMUST00000117182
ENSMUSG00000081344	ENSMUST00000121320
ENSMUSG00000082543	ENSMUST00000117491
ENSMUSG00000081700	ENSMUST00000120437
ENSMUSG00000082519	ENSMUST00000120334
ENSMUSG00000082641	ENSMUST00000117104
ENSMUSG00000080158	ENSMUST00000116315
ENSMUSG00000082353	ENSMUST00000118738
ENSMUSG00000082112	ENSMUST00000117051
ENSMUSG00000084050	ENSMUST00000122320
ENSMUSG00000080888	ENSMUST00000121827
ENSMUSG00000081949	ENSMUST00000120332
ENSMUSG00000082376	ENSMUST00000119690
ENSMUSG00000084323	ENSMUST00000121572
ENSMUSG00000083481	ENSMUST00000118709
ENSMUSG00000080856	ENSMUST00000119838
ENSMUSG00000082290	ENSMUST00000118930
ENSMUSG00000081003	ENSMUST00000120181
ENSMUSG00000081599	ENSMUST00000117505
ENSMUSG00000083170	ENSMUST00000117808
ENSMUSG00000081326	ENSMUST00000120036
ENSMUSG00000083317	ENSMUST00000122217
ENSMUSG00000083111	ENSMUST00000121755
ENSMUSG00000082023	ENSMUST00000121260
ENSMUSG00000082377	ENSMUST00000118260
ENSMUSG00000082765	ENSMUST00000121798
ENSMUSG00000082724	ENSMUST00000118630
ENSMUSG00000081590	ENSMUST00000122158
ENSMUSG00000083817	ENSMUST00000117234
ENSMUSG00000082343	ENSMUST00000119117
ENSMUSG00000083619	ENSMUST00000120833
ENSMUSG00000080709	ENSMUST00000121358
ENSMUSG00000081574	ENSMUST00000121881
ENSMUSG00000082901	ENSMUST00000122418
ENSMUSG00000083702	ENSMUST00000120408
ENSMUSG00000082215	ENSMUST00000118225
ENSMUSG00000083476	ENSMUST00000118761
ENSMUSG00000081481	ENSMUST00000118528
ENSMUSG00000081882	ENSMUST00000119749
ENSMUSG00000083410	ENSMUST00000120800
ENSMUSG00000082850	ENSMUST00000117586
ENSMUSG00000084106	ENSMUST00000120149
ENSMUSG00000083993	ENSMUST00000117287
ENSMUSG00000084033	ENSMUST00000119008
ENSMUSG00000082786	ENSMUST00000120868
ENSMUSG00000083397	ENSMUST00000119395
ENSMUSG00000081594	ENSMUST00000120582
ENSMUSG00000081657	ENSMUST00000122299
ENSMUSG00000084092	ENSMUST00000121631
ENSMUSG00000082896	ENSMUST00000119417
ENSMUSG00000084339	ENSMUST00000117181
ENSMUSG00000081149	ENSMUST00000117148
ENSMUSG00000084021	ENSMUST00000121704
ENSMUSG00000083478	ENSMUST00000119510
ENSMUSG00000081883	ENSMUST00000119937
ENSMUSG00000083388	ENSMUST00000118210
ENSMUSG00000082548	ENSMUST00000118656
ENSMUSG00000084027	ENSMUST00000120538
ENSMUSG00000081705	ENSMUST00000030555
ENSMUSG00000082878	ENSMUST00000120677
ENSMUSG00000083857	ENSMUST00000117109
ENSMUSG00000081634	ENSMUST00000120319
ENSMUSG00000082837	ENSMUST00000121495
ENSMUSG00000083575	ENSMUST00000117370
ENSMUSG00000083353	ENSMUST00000121938
ENSMUSG00000083696	ENSMUST00000121415
ENSMUSG00000080723	ENSMUST00000119860
ENSMUSG00000081093	ENSMUST00000119004
ENSMUSG00000081549	ENSMUST00000116115
ENSMUSG00000084195	ENSMUST00000120729
ENSMUSG00000081261	ENSMUST00000117158
ENSMUSG00000081602	ENSMUST00000119681
ENSMUSG00000083538	ENSMUST00000120831
ENSMUSG00000082513	ENSMUST00000119313
ENSMUSG00000082677	ENSMUST00000117057
ENSMUSG00000084370	ENSMUST00000117905
ENSMUSG00000081488	ENSMUST00000120438
ENSMUSG00000083277	ENSMUST00000122258
ENSMUSG00000082826	ENSMUST00000118636
ENSMUSG00000081640	ENSMUST00000122125
ENSMUSG00000081537	ENSMUST00000118935
ENSMUSG00000083323	ENSMUST00000119898
ENSMUSG00000081355	ENSMUST00000118050
ENSMUSG00000084058	ENSMUST00000121556
ENSMUSG00000083822	ENSMUST00000121058
ENSMUSG00000083064	ENSMUST00000117121
ENSMUSG00000081058	ENSMUST00000117968
ENSMUSG00000081919	ENSMUST00000121475
ENSMUSG00000083331	ENSMUST00000120915
ENSMUSG00000083222	ENSMUST00000117719
ENSMUSG00000082185	ENSMUST00000119844
ENSMUSG00000082089	ENSMUST00000120693
ENSMUSG00000083577	ENSMUST00000119540
ENSMUSG00000082589	ENSMUST00000119659
ENSMUSG00000083888	ENSMUST00000121806
ENSMUSG00000081183	ENSMUST00000117572
ENSMUSG00000080832	ENSMUST00000120481
ENSMUSG00000083938	ENSMUST00000118852
ENSMUSG00000083504	ENSMUST00000121765
ENSMUSG00000080754	ENSMUST00000119462
ENSMUSG00000082763	ENSMUST00000119906
ENSMUSG00000081440	ENSMUST00000121385
ENSMUSG00000083842	ENSMUST00000119641
ENSMUSG00000082000	ENSMUST00000122449
ENSMUSG00000082415	ENSMUST00000120887
ENSMUSG00000083546	ENSMUST00000120257
ENSMUSG00000081569	ENSMUST00000120255
ENSMUSG00000080963	ENSMUST00000117271
ENSMUSG00000081910	ENSMUST00000122153
ENSMUSG00000083630	ENSMUST00000116162
ENSMUSG00000082720	ENSMUST00000119364
ENSMUSG00000084398	ENSMUST00000121684
ENSMUSG00000083627	ENSMUST00000120197
ENSMUSG00000081688	ENSMUST00000121961
ENSMUSG00000083462	ENSMUST00000119163
ENSMUSG00000081499	ENSMUST00000122082
ENSMUSG00000083717	ENSMUST00000120957
ENSMUSG00000082624	ENSMUST00000121025
ENSMUSG00000083079	ENSMUST00000120184
ENSMUSG00000081506	ENSMUST00000122117
ENSMUSG00000082394	ENSMUST00000117197
ENSMUSG00000080842	ENSMUST00000118944
ENSMUSG00000081939	ENSMUST00000118055
ENSMUSG00000081051	ENSMUST00000117288
ENSMUSG00000083045	ENSMUST00000120489
ENSMUSG00000083610	ENSMUST00000121735
ENSMUSG00000081829	ENSMUST00000118147
ENSMUSG00000082431	ENSMUST00000117372
ENSMUSG00000084343	ENSMUST00000118766
ENSMUSG00000083122	ENSMUST00000117320
ENSMUSG00000081279	ENSMUST00000118464
ENSMUSG00000083742	ENSMUST00000122439
ENSMUSG00000081165	ENSMUST00000119549
ENSMUSG00000083632	ENSMUST00000120799
ENSMUSG00000083489	ENSMUST00000118568
ENSMUSG00000081711	ENSMUST00000120165
ENSMUSG00000081660	ENSMUST00000121996
ENSMUSG00000083186	ENSMUST00000121238
ENSMUSG00000082991	ENSMUST00000122317
ENSMUSG00000081190	ENSMUST00000118773
ENSMUSG00000083228	ENSMUST00000118541
ENSMUSG00000084237	ENSMUST00000118328
ENSMUSG00000083232	ENSMUST00000120208
ENSMUSG00000084360	ENSMUST00000121336
ENSMUSG00000080961	ENSMUST00000119150
ENSMUSG00000081913	ENSMUST00000119966
ENSMUSG00000081388	ENSMUST00000117807
ENSMUSG00000083613	ENSMUST00000120271
ENSMUSG00000083023	ENSMUST00000121663
ENSMUSG00000082024	ENSMUST00000119446
ENSMUSG00000083068	ENSMUST00000120050
ENSMUSG00000079993	ENSMUST00000116110
ENSMUSG00000082151	ENSMUST00000118311
ENSMUSG00000082122	ENSMUST00000120923
ENSMUSG00000083786	ENSMUST00000119493
ENSMUSG00000082843	ENSMUST00000120570
ENSMUSG00000084095	ENSMUST00000122257
ENSMUSG00000082501	ENSMUST00000120635
ENSMUSG00000084215	ENSMUST00000119515
ENSMUSG00000081361	ENSMUST00000118586
ENSMUSG00000083997	ENSMUST00000121818
ENSMUSG00000081708	ENSMUST00000122276
ENSMUSG00000082041	ENSMUST00000120234
ENSMUSG00000084228	ENSMUST00000122046
ENSMUSG00000083220	ENSMUST00000119855
ENSMUSG00000081715	ENSMUST00000117608
ENSMUSG00000083025	ENSMUST00000121003
ENSMUSG00000081490	ENSMUST00000120175
ENSMUSG00000081884	ENSMUST00000117335
ENSMUSG00000082255	ENSMUST00000119177
ENSMUSG00000084046	ENSMUST00000118393
ENSMUSG00000083884	ENSMUST00000121578
ENSMUSG00000083246	ENSMUST00000120647
ENSMUSG00000081593	ENSMUST00000117060
ENSMUSG00000082676	ENSMUST00000118984
ENSMUSG00000081327	ENSMUST00000122192
ENSMUSG00000083328	ENSMUST00000118781
ENSMUSG00000081063	ENSMUST00000120710
ENSMUSG00000082128	ENSMUST00000120191
ENSMUSG00000081239	ENSMUST00000121022
ENSMUSG00000083280	ENSMUST00000121999
ENSMUSG00000080729	ENSMUST00000120807
ENSMUSG00000083073	ENSMUST00000117886
ENSMUSG00000080869	ENSMUST00000118712
ENSMUSG00000083330	ENSMUST00000118099
ENSMUSG00000081114	ENSMUST00000120323
ENSMUSG00000082673	ENSMUST00000119817
ENSMUSG00000084181	ENSMUST00000117935
ENSMUSG00000081026	ENSMUST00000121562
ENSMUSG00000084190	ENSMUST00000118701
ENSMUSG00000084408	ENSMUST00000119255
ENSMUSG00000081679	ENSMUST00000117437
ENSMUSG00000083725	ENSMUST00000118093
ENSMUSG00000083095	ENSMUST00000120669
ENSMUSG00000080065	ENSMUST00000116179
ENSMUSG00000083229	ENSMUST00000119678
ENSMUSG00000082994	ENSMUST00000121207
ENSMUSG00000082552	ENSMUST00000119679
ENSMUSG00000083572	ENSMUST00000121293
ENSMUSG00000084189	ENSMUST00000122463
ENSMUSG00000083387	ENSMUST00000122346
ENSMUSG00000083150	ENSMUST00000120806
ENSMUSG00000080919	ENSMUST00000117839
ENSMUSG00000083660	ENSMUST00000119687
ENSMUSG00000081411	ENSMUST00000121594
ENSMUSG00000083005	ENSMUST00000118014
ENSMUSG00000083105	ENSMUST00000117084
ENSMUSG00000082320	ENSMUST00000118921
ENSMUSG00000081964	ENSMUST00000117877
ENSMUSG00000083315	ENSMUST00000122429
ENSMUSG00000083654	ENSMUST00000118187
ENSMUSG00000082672	ENSMUST00000120002
ENSMUSG00000080997	ENSMUST00000118473
ENSMUSG00000082490	ENSMUST00000117612
ENSMUSG00000083376	ENSMUST00000121463
ENSMUSG00000081810	ENSMUST00000117908
ENSMUSG00000083514	ENSMUST00000119408
ENSMUSG00000080762	ENSMUST00000121885
ENSMUSG00000083479	ENSMUST00000118005
ENSMUSG00000081997	ENSMUST00000121518
ENSMUSG00000083727	ENSMUST00000119637
ENSMUSG00000083785	ENSMUST00000120471
ENSMUSG00000082876	ENSMUST00000118402
ENSMUSG00000084179	ENSMUST00000119585
ENSMUSG00000083154	ENSMUST00000117711
ENSMUSG00000081148	ENSMUST00000121241
ENSMUSG00000083400	ENSMUST00000119194
ENSMUSG00000083737	ENSMUST00000121989
ENSMUSG00000081786	ENSMUST00000121976
ENSMUSG00000082451	ENSMUST00000121579
ENSMUSG00000081369	ENSMUST00000121105
ENSMUSG00000081789	ENSMUST00000117829
ENSMUSG00000083835	ENSMUST00000117161
ENSMUSG00000084018	ENSMUST00000122165
ENSMUSG00000082573	ENSMUST00000118958
ENSMUSG00000081985	ENSMUST00000120523
ENSMUSG00000082138	ENSMUST00000117653
ENSMUSG00000083447	ENSMUST00000120562
ENSMUSG00000080958	ENSMUST00000118849
ENSMUSG00000084163	ENSMUST00000120412
ENSMUSG00000082674	ENSMUST00000117094
ENSMUSG00000080175	ENSMUST00000116350
ENSMUSG00000082977	ENSMUST00000117938
ENSMUSG00000083071	ENSMUST00000118123
ENSMUSG00000082703	ENSMUST00000118918
ENSMUSG00000082359	ENSMUST00000117755
ENSMUSG00000081579	ENSMUST00000121424
ENSMUSG00000084073	ENSMUST00000121624
ENSMUSG00000083214	ENSMUST00000117235
ENSMUSG00000081011	ENSMUST00000119094
ENSMUSG00000080911	ENSMUST00000121660
ENSMUSG00000082486	ENSMUST00000117609
ENSMUSG00000082058	ENSMUST00000118135
ENSMUSG00000080771	ENSMUST00000121375
