Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand
ENSMUSG00000065367	8	28531796	28531902	-1
ENSMUSG00000064719	11	53203904	53204010	1
ENSMUSG00000080526	10	60423471	60423592	1
ENSMUSG00000088247	10	84526620	84526676	1
ENSMUSG00000075835	7	66685906	66685984	-1
ENSMUSG00000065223	1	33350521	33350620	1
ENSMUSG00000088840	3	116169537	116169633	1
ENSMUSG00000084639	8	4115513	4115765	-1
ENSMUSG00000087761	8	80331434	80331539	1
ENSMUSG00000065727	8	62558387	62558490	1
ENSMUSG00000064522	3	65892031	65892183	-1
ENSMUSG00000088940	19	38547610	38547692	-1
ENSMUSG00000088629	8	47192613	47192885	1
ENSMUSG00000087967	4	62600375	62600508	1
ENSMUSG00000070139	X	6825528	6825623	-1
ENSMUSG00000080614	12	87947249	87947335	-1
ENSMUSG00000089569	9	31078495	31078590	-1
ENSMUSG00000088835	6	124665250	124665520	1
ENSMUSG00000088598	19	11681879	11681928	-1
ENSMUSG00000089276	1	59683424	59683508	1
ENSMUSG00000088617	18	56146876	56147181	-1
ENSMUSG00000089570	2	10434417	10434514	1
ENSMUSG00000065231	8	108512401	108512531	-1
ENSMUSG00000088621	15	29818096	29818229	-1
ENSMUSG00000077832	5	24674190	24674282	-1
ENSMUSG00000065368	7	19330452	19330558	-1
ENSMUSG00000077683	7	69756543	69756670	1
ENSMUSG00000076451	12	110801902	110801995	1
ENSMUSG00000088466	11	16493120	16493179	-1
ENSMUSG00000089245	1	54826062	54826166	1
ENSMUSG00000080650	5	51614826	51614919	1
ENSMUSG00000084528	5	92653264	92653373	-1
ENSMUSG00000088402	14	56302671	56302754	-1
ENSMUSG00000075852	7	54669204	54669310	1
ENSMUSG00000065208	16	23111690	23111828	1
ENSMUSG00000075896	7	16280562	16280666	1
ENSMUSG00000088542	7	148291828	148291936	-1
ENSMUSG00000088430	3	57175392	57175451	1
ENSMUSG00000077594	13	70307710	70307837	1
ENSMUSG00000065381	3	49462685	49462791	1
ENSMUSG00000080690	5	116265841	116265919	1
ENSMUSG00000064380	9	120038469	120038671	1
ENSMUSG00000077476	17	12493902	12494041	1
ENSMUSG00000077506	9	15130708	15130777	-1
ENSMUSG00000064984	3	85942713	85942780	-1
ENSMUSG00000088831	15	43504110	43504173	1
ENSMUSG00000088572	6	111949321	111949635	1
ENSMUSG00000065519	11	96178479	96178588	1
ENSMUSG00000087905	15	43056171	43056466	-1
ENSMUSG00000065439	8	110075144	110075213	1
ENSMUSG00000088545	4	155397167	155397267	-1
ENSMUSG00000084649	10	31036975	31037087	-1
ENSMUSG00000087955	X	23585725	23585819	1
ENSMUSG00000089010	16	31374377	31374458	-1
ENSMUSG00000080590	3	54966236	54966356	-1
ENSMUSG00000077156	9	111516402	111516519	-1
ENSMUSG00000064751	4	116827791	116827894	-1
ENSMUSG00000088346	3	115094472	115094603	1
ENSMUSG00000064631	15	86999543	86999646	1
ENSMUSG00000075766	7	66771909	66771987	-1
ENSMUSG00000064570	17	62806336	62806469	-1
ENSMUSG00000084557	1	153701953	153702085	-1
ENSMUSG00000084517	3	49295273	49295400	1
ENSMUSG00000065115	12	82012464	82012570	1
ENSMUSG00000076270	14	60847643	60847752	-1
ENSMUSG00000077043	10	99602135	99602244	1
ENSMUSG00000084457	11	98134574	98134680	-1
ENSMUSG00000087829	17	67900947	67901223	1
ENSMUSG00000088074	12	21650050	21650166	-1
ENSMUSG00000084599	11	72094518	72094633	1
ENSMUSG00000087801	9	54384992	54385209	1
ENSMUSG00000089005	9	107807559	107807657	1
ENSMUSG00000065048	4	25746818	25746920	-1
ENSMUSG00000065509	X	100768254	100768338	-1
ENSMUSG00000065768	4	129572817	129572968	1
ENSMUSG00000088301	X	154076135	154076228	-1
ENSMUSG00000075999	8	126103350	126103468	-1
ENSMUSG00000089085	9	95835032	95835209	1
ENSMUSG00000088502	11	24453986	24454058	-1
ENSMUSG00000065132	3	123446215	123446321	-1
ENSMUSG00000077020	19	13679489	13679597	-1
ENSMUSG00000088193	17	84346928	84347036	1
ENSMUSG00000064600	7	117166724	117166856	1
ENSMUSG00000064811	13	24903316	24903437	-1
ENSMUSG00000064814	1	135497800	135497932	1
ENSMUSG00000087906	3	39551923	39551985	-1
ENSMUSG00000077440	10	23506276	23506349	-1
ENSMUSG00000077261	13	107780482	107780547	-1
ENSMUSG00000080692	17	46141895	46141949	-1
ENSMUSG00000065560	15	103115556	103115652	1
ENSMUSG00000077807	17	35390896	35390984	-1
ENSMUSG00000065387	9	65684160	65684272	1
ENSMUSG00000080386	11	29710032	29710096	-1
ENSMUSG00000089174	1	165048358	165048479	1
ENSMUSG00000065362	2	158182160	158182290	-1
ENSMUSG00000065575	13	113827742	113827832	1
ENSMUSG00000077268	10	95361237	95361369	1
ENSMUSG00000065336	15	98350147	98350284	-1
ENSMUSG00000076309	2	122466539	122466617	1
ENSMUSG00000084620	2	114095847	114096164	1
ENSMUSG00000088042	X	146468687	146468776	-1
ENSMUSG00000065004	12	44844024	44844152	1
ENSMUSG00000077816	5	128941118	128941211	1
ENSMUSG00000064718	11	61148263	61148369	1
ENSMUSG00000077603	12	60773977	60774107	1
ENSMUSG00000065491	17	56382411	56382521	1
ENSMUSG00000064571	6	97680433	97680539	1
ENSMUSG00000077527	8	87574106	87574175	1
ENSMUSG00000084448	12	68713283	68713468	1
ENSMUSG00000077553	9	87916258	87916387	-1
ENSMUSG00000065049	15	58650878	58651033	-1
ENSMUSG00000075851	7	66826205	66826283	-1
ENSMUSG00000088494	5	66052045	66052118	1
ENSMUSG00000077756	2	37255567	37255677	-1
ENSMUSG00000084480	7	97442244	97442356	1
ENSMUSG00000089474	6	130270892	130270965	1
ENSMUSG00000065660	5	21936149	21936261	-1
ENSMUSG00000088987	10	54432782	54432843	-1
ENSMUSG00000084616	X	33903894	33903997	1
ENSMUSG00000077111	X	50095508	50095590	-1
ENSMUSG00000084487	12	110923172	110923244	1
ENSMUSG00000080613	8	95437031	95437088	-1
ENSMUSG00000065622	X	40607223	40607412	1
ENSMUSG00000076961	7	82902145	82902254	-1
ENSMUSG00000065155	X	8894945	8895102	1
ENSMUSG00000080335	5	23216809	23216879	-1
ENSMUSG00000077799	13	56268961	56269083	1
ENSMUSG00000077380	13	96102573	96102704	1
ENSMUSG00000089620	12	32065595	32065657	1
ENSMUSG00000088162	8	32654935	32655158	-1
ENSMUSG00000077812	7	99550707	99550790	-1
ENSMUSG00000065771	13	53059990	53060101	-1
ENSMUSG00000065175	3	19460253	19460416	1
ENSMUSG00000075847	7	67006617	67006710	-1
ENSMUSG00000065328	14	11311188	11311387	1
ENSMUSG00000088287	14	50222113	50222193	-1
ENSMUSG00000088414	8	126546541	126546622	1
ENSMUSG00000077758	6	116321957	116322086	-1
ENSMUSG00000089087	19	35277725	35277856	1
ENSMUSG00000077190	3	56858072	56858201	1
ENSMUSG00000076959	2	10390598	10390695	1
ENSMUSG00000088514	5	32172419	32172720	1
ENSMUSG00000075893	12	12706845	12706951	1
ENSMUSG00000087717	18	79750296	79750416	-1
ENSMUSG00000087802	10	11050287	11050424	-1
ENSMUSG00000089075	3	102886799	102887098	1
ENSMUSG00000088239	6	142187060	142187348	-1
ENSMUSG00000089471	X	160706003	160706108	-1
ENSMUSG00000088793	9	44284499	44284615	-1
ENSMUSG00000077422	X	153868536	153868671	1
ENSMUSG00000088084	10	105493014	105493135	-1
ENSMUSG00000088087	11	95942390	95942476	1
ENSMUSG00000080671	18	16327462	16327550	-1
ENSMUSG00000064529	X	36658554	36658658	-1
ENSMUSG00000087881	11	69164020	69164163	-1
ENSMUSG00000084722	14	18717322	18717647	-1
ENSMUSG00000076271	4	124408938	124409046	1
ENSMUSG00000089220	3	6977268	6977380	1
ENSMUSG00000089197	5	37062897	37063020	1
ENSMUSG00000088616	X	96010114	96010220	1
ENSMUSG00000075812	7	66863632	66863710	-1
ENSMUSG00000088551	4	100776193	100776255	-1
ENSMUSG00000084572	17	47129572	47129865	-1
ENSMUSG00000065843	13	31829502	31829609	-1
ENSMUSG00000075894	7	66664433	66664511	-1
ENSMUSG00000088806	16	43886795	43886927	-1
ENSMUSG00000089408	2	106937363	106937632	-1
ENSMUSG00000077424	5	98970503	98970633	1
ENSMUSG00000077288	5	84077848	84077979	-1
ENSMUSG00000064536	X	71054756	71054820	1
ENSMUSG00000088813	1	174614646	174614972	-1
ENSMUSG00000089018	5	93442058	93442165	-1
ENSMUSG00000089484	8	23932900	23933017	-1
ENSMUSG00000077453	X	138919865	138919990	-1
ENSMUSG00000088613	18	64887720	64887781	1
ENSMUSG00000077493	11	74718926	74719018	1
ENSMUSG00000076993	7	4340054	4340163	-1
ENSMUSG00000088735	3	64122329	64122486	-1
ENSMUSG00000065416	14	115443222	115443303	1
ENSMUSG00000080490	2	150541688	150541782	-1
ENSMUSG00000065172	3	156900189	156900295	-1
ENSMUSG00000088235	11	116438991	116439050	-1
ENSMUSG00000089158	1	194824480	194824768	-1
ENSMUSG00000076161	2	10400430	10400502	1
ENSMUSG00000077966	2	24303584	24303678	-1
ENSMUSG00000080567	2	10406678	10406803	1
ENSMUSG00000078041	7	3219190	3219271	1
ENSMUSG00000065638	4	61925348	61925454	1
ENSMUSG00000064924	X	151481153	151481262	1
ENSMUSG00000075722	7	66710225	66710303	-1
ENSMUSG00000065312	15	45983244	45983350	-1
ENSMUSG00000065151	4	66205095	66205227	1
ENSMUSG00000065256	13	39954232	39954396	-1
ENSMUSG00000088442	13	9108551	9108845	1
ENSMUSG00000089070	13	90067047	90067148	-1
ENSMUSG00000088920	18	24919664	24919940	1
ENSMUSG00000077659	9	123071489	123071621	1
ENSMUSG00000075820	8	126118654	126118772	-1
ENSMUSG00000089304	15	11291366	11291492	-1
ENSMUSG00000077660	9	69996613	69996743	-1
ENSMUSG00000089056	18	34348532	34348593	-1
ENSMUSG00000088505	2	171131668	171131931	-1
ENSMUSG00000088715	1	139630895	139631010	1
ENSMUSG00000078044	9	117908454	117908548	1
ENSMUSG00000065455	11	86397569	86397660	-1
ENSMUSG00000089594	4	128485508	128485579	1
ENSMUSG00000088944	X	54003187	54003292	1
ENSMUSG00000089028	4	43214021	43214085	-1
ENSMUSG00000077703	12	65837389	65837519	1
ENSMUSG00000087927	18	74028949	74029013	-1
ENSMUSG00000064916	4	155094149	155094250	-1
ENSMUSG00000076250	13	62862099	62862206	1
ENSMUSG00000064859	5	86508791	86508960	1
ENSMUSG00000089493	3	95600622	95600807	-1
ENSMUSG00000087834	7	73515278	73515367	-1
ENSMUSG00000064876	X	101196712	101196818	-1
ENSMUSG00000087836	15	30520042	30520160	1
ENSMUSG00000077936	11	99003395	99003490	1
ENSMUSG00000065157	15	57070562	57070668	-1
ENSMUSG00000087877	3	131581223	131581317	1
ENSMUSG00000065649	18	35716686	35716881	1
ENSMUSG00000076038	17	6131836	6131944	-1
ENSMUSG00000088996	18	9614312	9614437	1
ENSMUSG00000065821	1	193586079	193586182	-1
ENSMUSG00000064665	X	147974243	147974348	-1
ENSMUSG00000084506	1	34038255	34038347	-1
ENSMUSG00000075746	7	67039506	67039599	-1
ENSMUSG00000065494	16	24827941	24828026	1
ENSMUSG00000089443	X	45652756	45652859	1
ENSMUSG00000064586	3	55109239	55109345	1
ENSMUSG00000077912	3	4338998	4339116	1
ENSMUSG00000089008	18	90398291	90398354	1
ENSMUSG00000080522	14	48984012	48984077	-1
ENSMUSG00000084502	9	76621039	76621331	-1
ENSMUSG00000088943	1	15869611	15869913	1
ENSMUSG00000077269	12	40348002	40348133	1
ENSMUSG00000088436	10	16836610	16836706	1
ENSMUSG00000089291	1	167501981	167502107	-1
ENSMUSG00000080660	7	110415629	110415749	-1
ENSMUSG00000087733	X	144450293	144450382	-1
ENSMUSG00000089377	19	43235285	43235392	-1
ENSMUSG00000064397	9	120700583	120700903	-1
ENSMUSG00000065782	19	8799831	8799899	1
ENSMUSG00000077253	3	110367355	110367459	-1
ENSMUSG00000075923	12	55830589	55830752	1
ENSMUSG00000089300	8	126116964	126117047	-1
ENSMUSG00000089258	15	20838627	20838754	1
ENSMUSG00000065164	2	119619678	119619779	-1
ENSMUSG00000089585	4	40405972	40406066	-1
ENSMUSG00000080654	14	62371057	62371175	-1
ENSMUSG00000089091	6	103782507	103782572	-1
ENSMUSG00000087883	1	102149494	102149625	-1
ENSMUSG00000088978	10	26077753	26077852	1
ENSMUSG00000089451	10	84273832	84273928	-1
ENSMUSG00000089394	3	85995338	85995448	1
ENSMUSG00000070072	12	110829925	110830048	1
ENSMUSG00000076057	13	50774906	50775014	-1
ENSMUSG00000077617	3	126708287	126708418	1
ENSMUSG00000065760	15	49369741	49369846	1
ENSMUSG00000077085	3	91814678	91814787	-1
ENSMUSG00000087853	10	114694680	114694985	-1
ENSMUSG00000064611	1	172681848	172681954	-1
ENSMUSG00000080423	4	67535694	67535752	1
ENSMUSG00000065611	8	86732417	86732491	1
ENSMUSG00000088528	4	41292881	41292984	-1
ENSMUSG00000065691	10	77776910	77777028	1
ENSMUSG00000076455	X	69835327	69835433	-1
ENSMUSG00000080485	16	3927200	3927287	1
ENSMUSG00000065886	18	43229954	43230060	-1
ENSMUSG00000087908	1	104849992	104850125	-1
ENSMUSG00000077408	14	90106612	90106743	1
ENSMUSG00000088141	7	142757845	142757965	1
ENSMUSG00000084673	4	111100423	111100538	-1
ENSMUSG00000064752	4	57890261	57890367	-1
ENSMUSG00000087772	14	68785010	68785131	-1
ENSMUSG00000084537	18	25756646	25756955	-1
ENSMUSG00000077331	6	123573950	123574081	1
ENSMUSG00000075899	7	66951114	66951207	-1
ENSMUSG00000075949	8	126094901	126095019	-1
ENSMUSG00000080351	3	119534855	119534975	1
ENSMUSG00000065474	6	124667932	124668003	-1
ENSMUSG00000077316	5	53534399	53534477	1
ENSMUSG00000088583	5	122956798	122956898	1
ENSMUSG00000088332	5	34873298	34873402	1
ENSMUSG00000065807	3	155451329	155451432	-1
ENSMUSG00000064972	12	96617055	96617161	-1
ENSMUSG00000077305	18	17193171	17193300	1
ENSMUSG00000088359	5	23180107	23180199	-1
ENSMUSG00000089292	4	149695302	149695411	1
ENSMUSG00000089488	13	99810353	99810605	-1
ENSMUSG00000088186	13	74685504	74685594	-1
ENSMUSG00000089260	10	44079482	44079574	1
ENSMUSG00000088286	15	102204311	102204414	1
ENSMUSG00000065281	19	8799021	8799092	1
ENSMUSG00000077817	9	61748197	61748271	1
ENSMUSG00000077393	9	101125282	101125408	1
ENSMUSG00000089011	16	31747286	31747428	-1
ENSMUSG00000088151	10	127872970	127873100	1
ENSMUSG00000065778	4	122970395	122970525	1
ENSMUSG00000064882	8	28871481	28871583	-1
ENSMUSG00000076022	2	10413189	10413285	1
ENSMUSG00000088454	15	93175115	93175218	1
ENSMUSG00000064792	6	52589228	52589349	-1
ENSMUSG00000070084	8	24253027	24253154	1
ENSMUSG00000084540	9	62362836	62362944	1
ENSMUSG00000070199	1	46431042	46431160	1
ENSMUSG00000084638	9	114747291	114747394	1
ENSMUSG00000077818	10	91096347	91096431	1
ENSMUSG00000088278	X	74824826	74824998	1
ENSMUSG00000065227	7	91471819	91471925	-1
ENSMUSG00000088694	16	36257596	36257699	-1
ENSMUSG00000089093	1	59761634	59761717	1
ENSMUSG00000080592	8	37040570	37040632	-1
ENSMUSG00000089080	5	33256280	33256379	1
ENSMUSG00000088048	5	60892072	60892179	-1
ENSMUSG00000075793	7	66666303	66666381	-1
ENSMUSG00000064921	9	70385621	70385728	1
ENSMUSG00000065448	12	110976634	110976717	1
ENSMUSG00000089007	2	10936389	10936517	-1
ENSMUSG00000075866	7	66773781	66773859	-1
ENSMUSG00000064526	11	86250812	86250917	-1
ENSMUSG00000084499	X	87094733	87094842	-1
ENSMUSG00000084625	2	22757908	22758027	1
ENSMUSG00000089152	2	129897460	129897546	1
ENSMUSG00000088596	8	105047794	105047856	1
ENSMUSG00000065607	10	93426513	93426608	-1
ENSMUSG00000077039	1	102758370	102758478	1
ENSMUSG00000065272	2	130103752	130103823	1
ENSMUSG00000088234	7	123834893	123834999	-1
ENSMUSG00000088306	2	65966189	65966268	1
ENSMUSG00000089523	10	5310251	5310342	1
ENSMUSG00000077462	X	71869765	71869899	1
ENSMUSG00000075726	7	66738444	66738522	-1
ENSMUSG00000070107	6	3671897	3672003	-1
ENSMUSG00000065819	8	101596363	101596469	1
ENSMUSG00000088155	13	118825421	118825550	1
ENSMUSG00000080473	5	135683858	135683978	1
ENSMUSG00000088227	18	55339494	55339573	1
ENSMUSG00000077471	1	65047881	65048036	-1
ENSMUSG00000064738	3	88666841	88667002	1
ENSMUSG00000077306	14	38038055	38038187	1
ENSMUSG00000065417	11	49883204	49883301	1
ENSMUSG00000064975	14	51350728	51350834	1
ENSMUSG00000076119	4	124421025	124421133	1
ENSMUSG00000077780	4	126495260	126495389	-1
ENSMUSG00000065935	X	72242916	72243022	-1
ENSMUSG00000075735	8	126069478	126069596	-1
ENSMUSG00000087708	X	63981590	63981728	1
ENSMUSG00000087824	10	27672182	27672266	1
ENSMUSG00000075783	7	66727274	66727352	-1
ENSMUSG00000088586	4	27653152	27653212	1
ENSMUSG00000065454	2	180628736	180628822	1
ENSMUSG00000065430	10	126432586	126432669	1
ENSMUSG00000089343	11	116993804	116994131	1
ENSMUSG00000064543	15	36099551	36099709	1
ENSMUSG00000088609	13	9833685	9833741	-1
ENSMUSG00000065565	1	139863032	139863118	1
ENSMUSG00000077194	7	69181517	69181623	-1
ENSMUSG00000077399	8	24400505	24400636	-1
ENSMUSG00000064804	6	60021052	60021180	-1
ENSMUSG00000065623	4	132103019	132103122	-1
ENSMUSG00000075780	17	13624899	13625005	-1
ENSMUSG00000077345	1	59748778	59748864	1
ENSMUSG00000088453	17	80595498	80595744	-1
ENSMUSG00000080557	13	111674450	111674543	1
ENSMUSG00000084684	3	14029482	14029762	-1
ENSMUSG00000080668	13	60395033	60395133	1
ENSMUSG00000065884	4	74926530	74926659	-1
ENSMUSG00000087976	11	119276733	119276792	-1
ENSMUSG00000080409	9	115290937	115291057	1
ENSMUSG00000065724	X	59192066	59192172	1
ENSMUSG00000087909	13	38990229	38990456	-1
ENSMUSG00000064549	16	54972544	54972650	1
ENSMUSG00000088139	5	70577805	70577867	-1
ENSMUSG00000077689	14	19646683	19646817	1
ENSMUSG00000087848	3	69489389	69489502	1
ENSMUSG00000089480	2	126094808	126095099	-1
ENSMUSG00000077069	18	36970545	36970654	1
ENSMUSG00000080562	7	28148333	28148420	1
ENSMUSG00000087914	7	47618820	47619091	1
ENSMUSG00000080466	2	10423818	10423944	1
ENSMUSG00000087867	6	25028772	25028903	-1
ENSMUSG00000084751	17	36054834	36054914	1
ENSMUSG00000065567	1	23298540	23298623	1
ENSMUSG00000080624	2	10428382	10428482	1
ENSMUSG00000077368	1	13764415	13764545	-1
ENSMUSG00000088611	18	41122933	41123206	1
ENSMUSG00000065233	12	68590100	68590218	-1
ENSMUSG00000077979	2	56957067	56957156	1
ENSMUSG00000087893	3	17703621	17703747	-1
ENSMUSG00000088933	4	124012821	124012924	-1
ENSMUSG00000084718	4	81564417	81564527	1
ENSMUSG00000089017	3	112001833	112001959	-1
ENSMUSG00000064775	6	64363642	64363744	1
ENSMUSG00000087750	8	80093394	80093501	-1
ENSMUSG00000089254	NT_166361	29459	29566	-1
ENSMUSG00000080501	2	174282480	174282582	-1
ENSMUSG00000065360	7	104670318	104670426	1
ENSMUSG00000077095	2	10431211	10431314	1
ENSMUSG00000065295	2	26768050	26768120	1
ENSMUSG00000084725	9	74210417	74210526	1
ENSMUSG00000089473	10	6176523	6176654	-1
ENSMUSG00000075829	16	94650680	94650839	1
ENSMUSG00000088473	17	41054489	41054636	-1
ENSMUSG00000077545	8	70534239	70534369	1
ENSMUSG00000088404	X	10087174	10087282	1
ENSMUSG00000064498	1	54305946	54306052	-1
ENSMUSG00000087863	6	4332878	4333204	1
ENSMUSG00000077207	1	139112121	139112224	-1
ENSMUSG00000070077	4	87767944	87768029	1
ENSMUSG00000088915	2	79188522	79188624	1
ENSMUSG00000087767	2	121717307	121717420	-1
ENSMUSG00000064551	X	113459341	113459504	1
ENSMUSG00000064634	9	15119633	15119765	1
ENSMUSG00000077706	11	90046323	90046441	-1
ENSMUSG00000077755	8	43607490	43607557	-1
ENSMUSG00000077272	8	98842387	98842518	-1
ENSMUSG00000080384	10	39469123	39469238	1
ENSMUSG00000088552	4	118802384	118802449	1
ENSMUSG00000065521	2	174092548	174092626	-1
ENSMUSG00000084442	11	20094636	20094738	-1
ENSMUSG00000088680	19	7334431	7334551	1
ENSMUSG00000065089	8	98269960	98270095	-1
ENSMUSG00000070194	11	87240218	87240381	1
ENSMUSG00000077394	9	15130908	15130983	-1
ENSMUSG00000084739	15	81422523	81422629	1
ENSMUSG00000070136	12	110977329	110977407	1
ENSMUSG00000089001	16	61069844	61069920	1
ENSMUSG00000070249	11	38611673	38611779	-1
ENSMUSG00000089331	14	100924463	100924586	-1
ENSMUSG00000080657	2	10439231	10439357	1
ENSMUSG00000088209	12	5850518	5850632	1
ENSMUSG00000089259	7	104011797	104011889	-1
ENSMUSG00000065204	19	46433526	46433634	1
ENSMUSG00000088457	12	55236375	55236448	1
ENSMUSG00000089182	10	103908107	103908263	-1
ENSMUSG00000076029	15	39140016	39140124	-1
ENSMUSG00000089078	5	75957071	75957175	-1
ENSMUSG00000065319	17	85023742	85023850	1
ENSMUSG00000088180	14	57471667	57471725	-1
ENSMUSG00000084539	9	102894225	102894546	1
ENSMUSG00000065574	12	113369091	113369166	1
ENSMUSG00000089458	2	147976886	147977198	1
ENSMUSG00000077148	3	88901832	88901935	-1
ENSMUSG00000064573	3	100107211	100107287	1
ENSMUSG00000065726	15	29982134	29982311	-1
ENSMUSG00000087707	8	121250800	121250887	1
ENSMUSG00000077274	1	87983876	87983997	1
ENSMUSG00000065449	16	13453933	13454019	1
ENSMUSG00000087885	12	110881958	110882028	1
ENSMUSG00000088336	4	149240635	149240742	-1
ENSMUSG00000089422	6	39215843	39215941	-1
ENSMUSG00000065798	2	24861672	24861778	-1
ENSMUSG00000088477	X	7124474	7124606	-1
ENSMUSG00000088303	4	117836683	117836786	1
ENSMUSG00000077161	4	62473462	62473594	1
ENSMUSG00000076952	8	3781020	3781130	1
ENSMUSG00000077980	12	110961428	110961511	1
ENSMUSG00000088405	14	89792883	89792996	1
ENSMUSG00000087775	3	22150296	22150585	1
ENSMUSG00000065418	X	50407432	50407526	-1
ENSMUSG00000087821	12	88278836	88278895	-1
ENSMUSG00000078003	9	38856143	38856234	-1
ENSMUSG00000088428	8	117576714	117576813	-1
ENSMUSG00000065104	11	65439896	65440005	1
ENSMUSG00000088173	5	6649231	6649287	-1
ENSMUSG00000084653	3	104405081	104405162	-1
ENSMUSG00000075924	9	40612078	40612163	1
ENSMUSG00000084549	12	110887827	110887898	1
ENSMUSG00000077447	15	94817438	94817569	-1
ENSMUSG00000087740	19	29156223	29156303	-1
ENSMUSG00000089282	X	141254730	141255051	1
ENSMUSG00000084571	2	105837189	105837304	1
ENSMUSG00000064918	9	64023678	64023748	1
ENSMUSG00000084703	9	88421517	88421632	-1
ENSMUSG00000087760	15	23576175	23576332	-1
ENSMUSG00000065557	16	77599902	77599995	1
ENSMUSG00000065042	14	96844174	96844289	1
ENSMUSG00000065085	1	9999895	9999998	-1
ENSMUSG00000065815	4	68771705	68771811	1
ENSMUSG00000088221	10	89913655	89913749	1
ENSMUSG00000087718	10	110341851	110341956	-1
ENSMUSG00000087837	X	155887205	155887295	1
ENSMUSG00000065797	2	164427436	164427542	1
ENSMUSG00000087774	10	69963940	69964251	-1
ENSMUSG00000077228	5	62523592	62523723	-1
ENSMUSG00000077349	17	13812381	13812487	1
ENSMUSG00000064395	1	132492147	132492253	-1
ENSMUSG00000088371	1	91459935	91460049	1
ENSMUSG00000065446	7	108623890	108623957	1
ENSMUSG00000077759	1	162575704	162575835	1
ENSMUSG00000084466	13	46997958	46998061	1
ENSMUSG00000088593	12	119163110	119163175	1
